,Unnamed: 0,node,ethcat,agecat,treat,Trade_sex,Group_sex,degree,age.gp1,age.gp2,age.gp3,age.gp4,black,white,other,Tr,NoTr,Trade,NoTrade,Group,NoGroup
1890,1891,1891,other,age.gp1,NoTr,NoTrade,Group,11,4,1,3,3,3,8,0,5,6,0,11,4,7
1972,1973,1973,white,age.gp4,Tr,NoTrade,NoGroup,4,1,0,2,1,1,3,0,0,4,0,4,1,3
1471,1472,1472,white,age.gp1,NoTr,NoTrade,NoGroup,7,4,1,2,0,0,6,1,2,5,1,6,2,5
2503,2504,2504,other,age.gp1,NoTr,NoTrade,NoGroup,5,1,2,2,0,0,5,0,2,3,0,5,2,3
1457,1458,1458,white,age.gp1,NoTr,NoTrade,NoGroup,12,7,1,3,1,1,10,1,2,10,0,12,4,8
2485,2486,2486,other,age.gp1,NoTr,NoTrade,NoGroup,4,1,0,2,1,2,2,0,1,3,0,4,1,3
835,836,836,white,age.gp3,NoTr,NoTrade,NoGroup,9,1,5,2,1,1,7,1,5,4,1,8,6,3
1489,1490,1490,white,age.gp4,NoTr,NoTrade,NoGroup,2,0,0,2,0,0,2,0,0,2,0,2,1,1
961,962,962,black,age.gp2,NoTr,NoTrade,Group,13,0,10,0,3,8,4,1,5,8,2,11,10,3
1078,1079,1079,white,age.gp4,NoTr,NoTrade,Group,12,1,8,0,3,1,8,3,7,5,0,12,7,5
1139,1140,1140,white,age.gp1,NoTr,NoTrade,NoGroup,6,3,1,1,1,1,5,0,1,5,1,5,2,4
2357,2358,2358,white,age.gp3,Tr,NoTrade,NoGroup,7,0,3,3,1,0,6,1,3,4,1,6,6,1
2531,2532,2532,other,age.gp1,NoTr,NoTrade,NoGroup,3,1,1,1,0,0,3,0,1,2,0,3,2,1
2801,2802,2802,white,age.gp2,NoTr,NoTrade,NoGroup,7,1,3,1,2,0,6,1,3,4,0,7,6,1
2927,2928,2928,white,age.gp4,NoTr,NoTrade,Group,7,0,1,0,6,2,4,1,4,3,0,7,5,2
1443,1444,1444,white,age.gp3,Tr,NoTrade,NoGroup,7,1,5,0,1,1,3,3,4,3,1,6,4,3
1823,1824,1824,black,age.gp4,NoTr,NoTrade,NoGroup,4,0,2,1,1,2,1,1,2,2,0,4,2,2
1174,1175,1175,white,age.gp4,NoTr,NoTrade,NoGroup,8,2,2,2,2,0,5,3,5,3,0,8,4,4
2754,2755,2755,white,age.gp3,NoTr,NoTrade,NoGroup,3,0,2,1,0,0,2,1,2,1,0,3,3,0
1055,1056,1056,white,age.gp4,NoTr,NoTrade,Group,6,0,4,0,2,1,2,3,4,2,0,6,3,3
862,863,863,other,age.gp2,Tr,NoTrade,Group,4,0,3,1,0,0,4,0,2,2,0,4,4,0
993,994,994,white,age.gp4,NoTr,NoTrade,NoGroup,2,0,1,0,1,0,1,1,1,1,0,2,2,0
872,873,873,other,age.gp2,Tr,NoTrade,Group,5,0,1,4,0,3,2,0,1,4,0,5,2,3
2678,2679,2679,black,age.gp3,NoTr,NoTrade,NoGroup,4,0,3,1,0,1,2,1,3,1,0,4,3,1
1459,1460,1460,white,age.gp1,NoTr,NoTrade,NoGroup,14,4,1,5,4,0,11,3,5,9,1,13,10,4
1977,1978,1978,white,age.gp4,Tr,NoTrade,NoGroup,1,0,0,1,0,0,1,0,0,1,1,0,1,0
2155,2156,2156,other,age.gp2,NoTr,NoTrade,NoGroup,5,0,0,3,2,0,5,0,1,4,1,4,4,1
1087,1088,1088,black,age.gp2,Tr,NoTrade,NoGroup,9,2,3,3,1,2,7,0,3,6,2,7,7,2
1730,1731,1731,white,age.gp3,Tr,NoTrade,Group,11,0,6,3,2,2,9,0,5,6,1,10,9,2
2495,2496,2496,other,age.gp1,NoTr,NoTrade,NoGroup,3,1,0,2,0,1,2,0,1,2,1,2,2,1
1151,1152,1152,white,age.gp4,NoTr,NoTrade,NoGroup,1,0,0,1,0,0,1,0,0,1,1,0,1,0
1879,1880,1880,other,age.gp1,NoTr,NoTrade,Group,7,2,1,3,1,0,7,0,4,3,2,5,5,2
2453,2454,2454,white,age.gp4,NoTr,NoTrade,NoGroup,3,0,0,2,1,0,3,0,1,2,1,2,3,0
1314,1315,1315,white,age.gp1,NoTr,NoTrade,NoGroup,7,3,1,2,1,0,7,0,3,4,1,6,4,3
1659,1660,1660,other,age.gp2,NoTr,NoTrade,NoGroup,4,1,1,1,1,1,3,0,0,4,1,3,3,1
2499,2500,2500,other,age.gp1,NoTr,NoTrade,NoGroup,2,1,0,1,0,0,2,0,0,2,1,1,1,1
905,906,906,other,age.gp1,Tr,NoTrade,NoGroup,4,2,0,2,0,0,4,0,0,4,1,3,3,1
1374,1375,1375,black,age.gp4,NoTr,NoTrade,Group,3,1,0,1,1,2,1,0,0,3,2,1,2,1
1030,1031,1031,black,age.gp4,NoTr,NoTrade,NoGroup,1,0,0,1,0,0,1,0,0,1,1,0,1,0
1176,1177,1177,white,age.gp4,Tr,NoTrade,NoGroup,7,0,2,2,3,0,7,0,2,5,1,6,5,2
2101,2102,2102,black,age.gp3,NoTr,NoTrade,NoGroup,6,1,0,4,1,2,4,0,2,4,2,4,4,2
2287,2288,2288,other,age.gp2,Tr,NoTrade,Group,5,0,0,3,2,0,5,0,0,5,1,4,4,1
2307,2308,2308,white,age.gp2,NoTr,NoTrade,NoGroup,5,1,1,2,1,0,4,1,0,5,1,4,3,2
1007,1008,1008,white,age.gp1,Tr,NoTrade,Group,22,11,7,3,1,0,18,4,7,15,1,21,10,12
2232,2233,2233,black,age.gp4,NoTr,Trade,Group,6,2,2,0,2,4,1,1,2,4,0,6,1,5
889,890,890,other,age.gp1,Tr,NoTrade,NoGroup,3,1,1,1,0,1,2,0,0,3,0,3,2,1
2765,2766,2766,black,age.gp2,NoTr,NoTrade,NoGroup,6,2,0,1,3,4,1,1,2,4,1,5,2,4
2321,2322,2322,white,age.gp1,NoTr,NoTrade,NoGroup,11,5,0,6,0,1,8,2,5,6,1,10,4,7
893,894,894,other,age.gp1,Tr,NoTrade,NoGroup,1,0,0,1,0,0,1,0,1,0,0,1,1,0
1458,1459,1459,white,age.gp1,NoTr,NoTrade,NoGroup,8,7,1,0,0,1,5,2,5,3,1,7,3,5
2677,2678,2678,black,age.gp3,NoTr,NoTrade,NoGroup,4,2,1,0,1,2,0,2,1,3,1,3,2,2
2906,2907,2907,other,age.gp1,NoTr,NoTrade,NoGroup,3,2,0,1,0,1,1,1,1,2,0,3,0,3
899,900,900,other,age.gp1,Tr,NoTrade,NoGroup,4,2,2,0,0,1,3,0,2,2,0,4,3,1
900,901,901,other,age.gp1,Tr,NoTrade,NoGroup,1,0,0,1,0,1,0,0,0,1,0,1,0,1
2615,2616,2616,white,age.gp4,NoTr,NoTrade,NoGroup,1,1,0,0,0,0,0,1,1,0,0,1,0,1
903,904,904,other,age.gp1,Tr,NoTrade,NoGroup,1,0,0,1,0,0,1,0,0,1,0,1,1,0
2470,2471,2471,white,age.gp1,NoTr,NoTrade,NoGroup,6,6,0,0,0,0,4,2,2,4,0,6,2,4
907,908,908,other,age.gp1,Tr,NoTrade,NoGroup,8,5,1,1,1,1,6,1,3,5,1,7,5,3
908,909,909,other,age.gp1,Tr,NoTrade,NoGroup,5,3,0,1,1,1,4,0,3,2,0,5,1,4
1540,1541,1541,black,age.gp4,NoTr,NoTrade,NoGroup,4,1,2,1,0,3,0,1,2,2,1,3,2,2
910,911,911,other,age.gp1,Tr,NoTrade,NoGroup,5,1,1,3,0,0,5,0,2,3,0,5,2,3
1714,1715,1715,white,age.gp1,Tr,NoTrade,NoGroup,10,5,1,4,0,2,5,3,3,7,1,9,7,3
914,915,915,other,age.gp1,Tr,NoTrade,NoGroup,3,2,1,0,0,0,3,0,1,2,0,3,1,2
915,916,916,other,age.gp1,Tr,NoTrade,NoGroup,4,3,0,1,0,0,4,0,0,4,1,3,2,2
2538,2539,2539,other,age.gp1,NoTr,NoTrade,NoGroup,7,5,0,1,1,2,5,0,1,6,3,4,4,3
2874,2875,2875,white,age.gp1,NoTr,NoTrade,NoGroup,8,4,3,1,0,0,5,3,3,5,1,7,3,5
1248,1249,1249,white,age.gp1,NoTr,NoTrade,NoGroup,8,3,1,1,3,0,7,1,4,4,1,7,6,2
2429,2430,2430,white,age.gp4,NoTr,NoTrade,NoGroup,1,0,0,1,0,0,1,0,0,1,0,1,0,1
928,929,929,white,age.gp3,NoTr,NoTrade,NoGroup,1,0,1,0,0,0,1,0,1,0,0,1,1,0
1989,1990,1990,white,age.gp4,Tr,NoTrade,NoGroup,4,0,1,1,2,2,2,0,1,3,1,3,2,2
2397,2398,2398,white,age.gp3,NoTr,NoTrade,NoGroup,7,2,0,5,0,0,7,0,3,4,2,5,4,3
2828,2829,2829,other,age.gp2,NoTr,NoTrade,NoGroup,5,0,1,3,1,0,5,0,1,4,0,5,4,1
1909,1910,1910,other,age.gp2,NoTr,NoTrade,NoGroup,5,1,2,2,0,1,4,0,1,4,0,5,4,1
2202,2203,2203,white,age.gp4,NoTr,NoTrade,NoGroup,1,0,0,1,0,0,1,0,1,0,0,1,1,0
1416,1417,1417,black,age.gp2,NoTr,NoTrade,NoGroup,8,1,4,2,1,3,4,1,2,6,0,8,3,5
2270,2271,2271,white,age.gp4,Tr,NoTrade,Group,7,1,0,2,4,0,7,0,2,5,0,7,5,2
2611,2612,2612,white,age.gp4,NoTr,NoTrade,NoGroup,1,0,0,1,0,0,1,0,1,0,0,1,1,0
2720,2721,2721,white,age.gp4,NoTr,NoTrade,Group,11,0,3,3,5,1,10,0,6,5,0,11,9,2
2098,2099,2099,black,age.gp3,NoTr,NoTrade,NoGroup,2,0,1,1,0,1,1,0,2,0,0,2,1,1
2817,2818,2818,other,age.gp2,NoTr,NoTrade,NoGroup,4,0,3,1,0,0,4,0,2,2,0,4,4,0
1266,1267,1267,black,age.gp3,NoTr,NoTrade,NoGroup,8,1,3,3,1,3,5,0,5,3,2,6,6,2
2618,2619,2619,white,age.gp4,NoTr,NoTrade,NoGroup,1,0,0,1,0,0,1,0,1,0,0,1,1,0
2012,2013,2013,black,age.gp4,NoTr,NoTrade,NoGroup,1,0,1,0,0,1,0,0,1,0,0,1,0,1
1644,1645,1645,other,age.gp2,NoTr,NoTrade,NoGroup,2,0,1,1,0,1,1,0,2,0,0,2,1,1
1924,1925,1925,other,age.gp2,NoTr,NoTrade,NoGroup,4,1,3,0,0,1,3,0,3,1,0,4,2,2
2219,2220,2220,black,age.gp4,NoTr,Trade,Group,7,0,2,1,4,5,2,0,1,6,1,6,2,5
959,960,960,black,age.gp2,Tr,NoTrade,NoGroup,1,0,1,0,0,1,0,0,0,1,0,1,1,0
960,961,961,black,age.gp2,Tr,NoTrade,NoGroup,1,0,0,0,1,1,0,0,0,1,0,1,1,0
1277,1278,1278,white,age.gp4,NoTr,NoTrade,Group,8,0,6,0,2,1,5,2,4,4,1,7,5,3
1272,1273,1273,black,age.gp3,NoTr,NoTrade,NoGroup,5,1,3,0,1,4,0,1,0,5,0,5,3,2
2021,2022,2022,black,age.gp4,NoTr,NoTrade,NoGroup,4,0,1,1,2,4,0,0,0,4,1,3,4,0
2689,2690,2690,black,age.gp3,NoTr,NoTrade,NoGroup,6,0,3,2,1,4,2,0,1,5,0,6,5,1
1820,1821,1821,black,age.gp4,NoTr,NoTrade,NoGroup,1,0,1,0,0,1,0,0,0,1,0,1,1,0
2802,2803,2803,other,age.gp2,NoTr,NoTrade,NoGroup,7,1,2,3,1,2,5,0,2,5,1,6,6,1
1092,1093,1093,black,age.gp1,NoTr,NoTrade,NoGroup,8,3,1,2,2,4,4,0,0,8,0,8,4,4
2508,2509,2509,black,age.gp2,NoTr,NoTrade,NoGroup,12,2,5,3,2,7,5,0,5,7,3,9,7,5
1208,1209,1209,white,age.gp4,NoTr,NoTrade,NoGroup,5,1,2,0,2,0,5,0,2,3,0,5,2,3
2799,2800,2800,white,age.gp2,NoTr,NoTrade,NoGroup,5,1,2,1,1,0,4,1,4,1,0,5,4,1
2928,2929,2929,white,age.gp4,NoTr,NoTrade,Group,10,0,1,2,7,0,10,0,5,5,2,8,8,2
998,999,999,white,age.gp4,NoTr,NoTrade,NoGroup,1,0,1,0,0,0,1,0,1,0,0,1,1,0
971,972,972,white,age.gp4,NoTr,NoTrade,NoGroup,1,0,0,0,1,0,1,0,1,0,0,1,1,0
972,973,973,white,age.gp4,NoTr,NoTrade,NoGroup,1,0,0,0,1,1,0,0,0,1,0,1,0,1
976,977,977,white,age.gp4,NoTr,NoTrade,NoGroup,6,0,1,1,4,0,6,0,3,3,0,6,4,2
1230,1231,1231,white,age.gp4,NoTr,NoTrade,NoGroup,1,0,0,0,1,0,1,0,0,1,0,1,0,1
2355,2356,2356,white,age.gp3,Tr,NoTrade,NoGroup,3,1,0,1,1,0,2,1,0,3,0,3,1,2
977,978,978,white,age.gp4,NoTr,NoTrade,NoGroup,2,0,0,0,2,0,2,0,0,2,0,2,0,2
1497,1498,1498,white,age.gp4,NoTr,NoTrade,NoGroup,4,1,1,1,1,0,4,0,2,2,0,4,3,1
1505,1506,1506,white,age.gp4,NoTr,NoTrade,NoGroup,3,0,1,0,2,0,3,0,1,2,0,3,0,3
978,979,979,white,age.gp4,NoTr,NoTrade,NoGroup,1,0,0,1,0,0,1,0,1,0,0,1,1,0
2295,2296,2296,other,age.gp2,Tr,NoTrade,Group,8,1,0,5,2,0,8,0,1,7,0,8,5,3
983,984,984,white,age.gp4,NoTr,NoTrade,NoGroup,1,0,0,0,1,0,1,0,0,1,0,1,1,0
1771,1772,1772,black,age.gp4,NoTr,NoTrade,NoGroup,1,0,0,0,1,0,1,0,0,1,0,1,0,1
2194,2195,2195,white,age.gp4,NoTr,NoTrade,NoGroup,1,0,0,0,1,0,1,0,0,1,0,1,0,1
986,987,987,white,age.gp4,NoTr,NoTrade,NoGroup,2,0,0,1,1,0,2,0,1,1,0,2,2,0
987,988,988,white,age.gp4,NoTr,NoTrade,NoGroup,1,0,1,0,0,0,1,0,1,0,0,1,1,0
991,992,992,white,age.gp4,NoTr,NoTrade,NoGroup,5,1,0,2,2,0,5,0,2,3,0,5,3,2
992,993,993,white,age.gp4,NoTr,NoTrade,NoGroup,1,0,0,0,1,0,1,0,1,0,0,1,1,0
999,1000,1000,white,age.gp4,NoTr,NoTrade,NoGroup,1,0,0,0,1,0,1,0,1,0,0,1,1,0
1000,1001,1001,white,age.gp4,NoTr,NoTrade,NoGroup,3,1,0,0,2,0,3,0,3,0,0,3,2,1
1569,1570,1570,white,age.gp4,Tr,NoTrade,Group,10,0,3,1,6,3,7,0,3,7,2,8,8,2
1002,1003,1003,white,age.gp4,NoTr,NoTrade,NoGroup,1,0,0,0,1,0,1,0,1,0,0,1,1,0
1869,1870,1870,other,age.gp1,NoTr,NoTrade,Group,7,2,2,1,2,0,7,0,3,4,0,7,5,2
1380,1381,1381,white,age.gp1,NoTr,NoTrade,NoGroup,14,8,2,2,2,1,12,1,6,8,0,14,7,7
1492,1493,1493,white,age.gp4,NoTr,NoTrade,NoGroup,1,1,0,0,0,0,1,0,1,0,0,1,1,0
2898,2899,2899,other,age.gp1,NoTr,NoTrade,NoGroup,5,3,1,0,1,0,5,0,3,2,0,5,2,3
1166,1167,1167,white,age.gp4,NoTr,NoTrade,NoGroup,4,1,1,0,2,0,4,0,3,1,0,4,3,1
1170,1171,1171,white,age.gp4,NoTr,NoTrade,NoGroup,1,1,0,0,0,0,1,0,1,0,0,1,1,0
2537,2538,2538,other,age.gp1,NoTr,NoTrade,NoGroup,4,3,1,0,0,0,4,0,2,2,0,4,4,0
2890,2891,2891,other,age.gp1,NoTr,NoTrade,NoGroup,4,2,0,0,2,0,4,0,2,2,0,4,3,1
1901,1902,1902,black,age.gp1,NoTr,NoTrade,NoGroup,6,2,2,2,0,5,1,0,2,4,0,6,2,4
2008,2009,2009,black,age.gp4,NoTr,NoTrade,NoGroup,7,2,1,1,3,4,3,0,3,4,1,6,2,5
2492,2493,2493,other,age.gp1,NoTr,NoTrade,NoGroup,5,5,0,0,0,0,5,0,1,4,0,5,2,3
1118,1119,1119,other,age.gp1,NoTr,NoTrade,NoGroup,3,2,1,0,0,0,3,0,1,2,0,3,0,3
2496,2497,2497,other,age.gp1,NoTr,NoTrade,NoGroup,2,1,0,1,0,0,2,0,1,1,1,1,1,1
2510,2511,2511,white,age.gp1,NoTr,NoTrade,NoGroup,8,6,1,0,1,2,6,0,3,5,1,7,3,5
1127,1128,1128,other,age.gp1,NoTr,NoTrade,NoGroup,2,1,1,0,0,0,2,0,0,2,0,2,1,1
2315,2316,2316,white,age.gp2,NoTr,NoTrade,NoGroup,6,2,2,2,0,2,4,0,2,4,1,5,3,3
2543,2544,2544,other,age.gp1,NoTr,NoTrade,NoGroup,2,0,2,0,0,0,2,0,1,1,1,1,1,1
2680,2681,2681,black,age.gp3,NoTr,NoTrade,NoGroup,3,1,1,0,1,1,2,0,1,2,0,3,1,2
1027,1028,1028,black,age.gp4,NoTr,NoTrade,NoGroup,3,0,2,0,1,0,1,2,0,3,0,3,1,2
1029,1030,1030,black,age.gp4,NoTr,NoTrade,NoGroup,1,0,1,0,0,1,0,0,0,1,0,1,1,0
1034,1035,1035,black,age.gp4,NoTr,NoTrade,NoGroup,1,0,0,0,1,0,1,0,0,1,0,1,1,0
1035,1036,1036,black,age.gp4,NoTr,NoTrade,NoGroup,3,0,0,0,3,3,0,0,0,3,2,1,3,0
1036,1037,1037,black,age.gp4,NoTr,NoTrade,NoGroup,5,1,1,3,0,1,4,0,1,4,0,5,2,3
1827,1828,1828,black,age.gp4,NoTr,NoTrade,NoGroup,1,0,0,0,1,1,0,0,0,1,0,1,0,1
1039,1040,1040,black,age.gp4,NoTr,NoTrade,NoGroup,1,0,0,1,0,1,0,0,0,1,0,1,1,0
2952,2953,2953,white,age.gp4,NoTr,NoTrade,Group,8,0,1,2,5,1,7,0,2,6,0,8,5,3
2036,2037,2037,white,age.gp4,Tr,NoTrade,Group,10,0,1,2,7,2,8,0,2,8,1,9,3,7
2083,2084,2084,black,age.gp3,NoTr,NoTrade,NoGroup,3,0,1,0,2,1,2,0,1,2,0,3,2,1
1046,1047,1047,black,age.gp4,NoTr,NoTrade,NoGroup,1,0,0,0,1,1,0,0,0,1,0,1,1,0
1973,1974,1974,white,age.gp4,Tr,NoTrade,NoGroup,6,0,2,1,3,2,4,0,5,1,1,5,4,2
1049,1050,1050,black,age.gp4,NoTr,NoTrade,NoGroup,1,0,0,0,1,1,0,0,0,1,0,1,1,0
1831,1832,1832,black,age.gp4,NoTr,NoTrade,NoGroup,1,0,0,0,1,1,0,0,0,1,0,1,0,1
1228,1229,1229,white,age.gp4,NoTr,NoTrade,NoGroup,5,0,3,0,2,1,3,1,2,3,0,5,2,3
1221,1222,1222,white,age.gp4,NoTr,NoTrade,NoGroup,1,0,0,0,1,0,1,0,0,1,0,1,1,0
2530,2531,2531,other,age.gp1,NoTr,NoTrade,NoGroup,4,0,1,0,3,0,4,0,2,2,0,4,4,0
1671,1672,1672,white,age.gp2,Tr,NoTrade,NoGroup,11,0,8,1,2,1,10,0,4,7,0,11,10,1
1538,1539,1539,black,age.gp4,NoTr,NoTrade,NoGroup,3,0,1,1,1,1,2,0,0,3,0,3,3,0
2031,2032,2032,white,age.gp4,Tr,NoTrade,Group,7,1,1,2,3,0,7,0,2,5,1,6,4,3
1437,1438,1438,white,age.gp3,Tr,NoTrade,NoGroup,3,0,0,1,2,0,3,0,1,2,1,2,2,1
1157,1158,1158,white,age.gp4,NoTr,NoTrade,NoGroup,1,0,0,0,1,0,1,0,0,1,0,1,1,0
2378,2379,2379,white,age.gp2,NoTr,NoTrade,NoGroup,9,0,3,1,5,0,9,0,3,6,0,9,5,4
2698,2699,2699,white,age.gp4,NoTr,NoTrade,Group,5,1,1,0,3,0,4,1,2,3,0,5,4,1
1065,1066,1066,white,age.gp4,NoTr,NoTrade,Group,6,0,2,1,3,0,6,0,3,3,0,6,5,1
2182,2183,2183,white,age.gp4,NoTr,NoTrade,NoGroup,3,0,0,0,3,0,3,0,1,2,0,3,3,0
2807,2808,2808,other,age.gp2,NoTr,NoTrade,NoGroup,3,0,1,1,1,1,2,0,1,2,0,3,2,1
1330,1331,1331,white,age.gp3,NoTr,NoTrade,NoGroup,9,1,3,3,2,1,6,2,3,6,1,8,7,2
1661,1662,1662,other,age.gp2,NoTr,NoTrade,NoGroup,5,0,4,0,1,0,4,1,2,3,0,5,4,1
1751,1752,1752,black,age.gp4,NoTr,NoTrade,NoGroup,1,0,0,0,1,0,1,0,0,1,0,1,1,0
1770,1771,1771,black,age.gp4,NoTr,NoTrade,NoGroup,1,0,0,0,1,0,1,0,0,1,0,1,1,0
1493,1494,1494,white,age.gp4,NoTr,NoTrade,NoGroup,1,0,0,0,1,0,1,0,0,1,0,1,1,0
1641,1642,1642,other,age.gp2,NoTr,NoTrade,NoGroup,3,0,1,0,2,0,3,0,1,2,0,3,1,2
1693,1694,1694,white,age.gp4,NoTr,Trade,NoGroup,1,0,0,0,1,0,1,0,0,1,0,1,1,0
2640,2641,2641,white,age.gp4,NoTr,NoTrade,NoGroup,1,0,0,0,1,0,1,0,0,1,0,1,1,0
1524,1525,1525,black,age.gp4,NoTr,NoTrade,NoGroup,2,0,0,0,2,0,2,0,1,1,0,2,2,0
1957,1958,1958,white,age.gp4,NoTr,NoTrade,Group,7,1,1,2,3,1,6,0,3,4,2,5,4,3
2617,2618,2618,white,age.gp4,NoTr,NoTrade,NoGroup,1,0,0,0,1,0,1,0,0,1,0,1,1,0
2684,2685,2685,black,age.gp3,NoTr,NoTrade,NoGroup,5,0,2,1,2,3,2,0,1,4,1,4,3,2
1130,1131,1131,other,age.gp1,NoTr,NoTrade,NoGroup,3,2,0,0,1,1,2,0,2,1,0,3,1,2
2082,2083,2083,black,age.gp3,NoTr,NoTrade,NoGroup,3,2,0,1,0,2,0,1,0,3,0,3,0,3
1094,1095,1095,black,age.gp1,NoTr,NoTrade,NoGroup,1,1,0,0,0,1,0,0,0,1,0,1,0,1
1198,1199,1199,white,age.gp4,Tr,NoTrade,NoGroup,5,0,2,2,1,1,4,0,0,5,0,5,4,1
1100,1101,1101,black,age.gp2,NoTr,NoTrade,NoGroup,7,0,3,3,1,2,4,1,3,4,2,5,4,3
1107,1108,1108,other,age.gp1,NoTr,NoTrade,NoGroup,1,0,1,0,0,1,0,0,0,1,0,1,1,0
1109,1110,1110,other,age.gp1,NoTr,NoTrade,NoGroup,3,2,0,1,0,0,3,0,1,2,0,3,1,2
1112,1113,1113,other,age.gp1,NoTr,NoTrade,NoGroup,2,0,1,1,0,0,2,0,1,1,1,1,2,0
1113,1114,1114,other,age.gp1,NoTr,NoTrade,NoGroup,2,2,0,0,0,0,1,1,0,2,0,2,1,1
1115,1116,1116,other,age.gp1,NoTr,NoTrade,NoGroup,5,1,1,1,2,0,5,0,0,5,0,5,4,1
1116,1117,1117,other,age.gp1,NoTr,NoTrade,NoGroup,3,1,1,0,1,2,1,0,0,3,1,2,2,1
1593,1594,1594,black,age.gp1,Tr,Trade,NoGroup,3,1,2,0,0,0,1,2,0,3,0,3,1,2
1121,1122,1122,other,age.gp1,NoTr,NoTrade,NoGroup,2,0,1,0,1,0,2,0,2,0,0,2,2,0
1124,1125,1125,other,age.gp1,NoTr,NoTrade,NoGroup,4,4,0,0,0,1,3,0,1,3,0,4,0,4
1313,1314,1314,white,age.gp1,NoTr,NoTrade,NoGroup,8,3,1,2,2,0,6,2,2,6,0,8,4,4
1125,1126,1126,other,age.gp1,NoTr,NoTrade,NoGroup,1,0,0,0,1,0,1,0,0,1,0,1,1,0
1217,1218,1218,white,age.gp4,NoTr,NoTrade,NoGroup,3,1,1,0,1,0,2,1,2,1,0,3,2,1
1128,1129,1129,other,age.gp1,NoTr,NoTrade,NoGroup,1,1,0,0,0,0,1,0,1,0,0,1,0,1
1129,1130,1130,other,age.gp1,NoTr,NoTrade,NoGroup,2,0,1,1,0,0,2,0,2,0,0,2,2,0
1164,1165,1165,white,age.gp4,NoTr,NoTrade,NoGroup,6,0,3,0,3,0,5,1,2,4,0,6,4,2
2154,2155,2155,other,age.gp2,NoTr,NoTrade,NoGroup,3,0,2,0,1,2,1,0,1,2,0,3,2,1
1649,1650,1650,other,age.gp2,NoTr,NoTrade,NoGroup,3,0,1,1,1,1,2,0,2,1,0,3,2,1
2905,2906,2906,other,age.gp1,NoTr,NoTrade,NoGroup,4,1,1,2,0,1,3,0,4,0,1,3,4,0
1979,1980,1980,white,age.gp4,Tr,NoTrade,NoGroup,7,1,3,0,3,1,6,0,3,4,1,6,6,1
2149,2150,2150,other,age.gp2,NoTr,NoTrade,NoGroup,7,1,4,0,2,0,7,0,3,4,1,6,6,1
1446,1447,1447,white,age.gp1,NoTr,NoTrade,NoGroup,10,5,2,3,0,2,6,2,2,8,0,10,5,5
1637,1638,1638,black,age.gp1,Tr,NoTrade,NoGroup,6,4,1,0,1,2,4,0,1,5,1,5,2,4
1143,1144,1144,white,age.gp4,NoTr,NoTrade,NoGroup,4,0,0,1,3,1,3,0,1,3,1,3,4,0
1144,1145,1145,white,age.gp4,NoTr,NoTrade,NoGroup,1,0,1,0,0,0,1,0,1,0,0,1,1,0
1147,1148,1148,white,age.gp4,NoTr,NoTrade,NoGroup,5,0,1,0,4,1,4,0,2,3,0,5,3,2
1491,1492,1492,white,age.gp4,NoTr,NoTrade,NoGroup,2,0,0,0,2,0,2,0,0,2,0,2,1,1
2882,2883,2883,white,age.gp2,NoTr,NoTrade,NoGroup,8,0,1,4,3,0,8,0,2,6,0,8,6,2
1150,1151,1151,white,age.gp4,NoTr,NoTrade,NoGroup,1,0,0,0,1,0,1,0,0,1,0,1,1,0
1152,1153,1153,white,age.gp4,NoTr,NoTrade,NoGroup,1,0,0,0,1,0,1,0,1,0,0,1,1,0
1153,1154,1154,white,age.gp4,NoTr,NoTrade,NoGroup,2,1,1,0,0,0,1,1,1,1,0,2,0,2
1158,1159,1159,white,age.gp4,NoTr,NoTrade,NoGroup,3,0,1,1,1,0,3,0,1,2,0,3,2,1
1159,1160,1160,white,age.gp4,NoTr,NoTrade,NoGroup,1,0,0,0,1,0,1,0,1,0,0,1,1,0
1161,1162,1162,white,age.gp4,NoTr,NoTrade,NoGroup,1,0,0,0,1,0,1,0,0,1,0,1,0,1
1163,1164,1164,white,age.gp4,NoTr,NoTrade,NoGroup,1,0,0,1,0,1,0,0,0,1,0,1,0,1
1215,1216,1216,white,age.gp4,NoTr,NoTrade,NoGroup,1,0,0,0,1,0,1,0,0,1,0,1,0,1
1167,1168,1168,white,age.gp4,NoTr,NoTrade,NoGroup,2,1,1,0,0,0,2,0,1,1,0,2,1,1
1171,1172,1172,white,age.gp4,NoTr,NoTrade,NoGroup,1,0,0,0,1,0,1,0,0,1,0,1,1,0
1178,1179,1179,white,age.gp4,Tr,NoTrade,NoGroup,1,0,0,0,1,0,1,0,0,1,0,1,1,0
1183,1184,1184,white,age.gp4,Tr,NoTrade,NoGroup,1,0,1,0,0,0,1,0,0,1,0,1,1,0
1184,1185,1185,white,age.gp4,Tr,NoTrade,NoGroup,1,0,1,0,0,0,1,0,0,1,1,0,1,0
1220,1221,1221,white,age.gp4,NoTr,NoTrade,NoGroup,1,0,0,0,1,0,1,0,1,0,0,1,0,1
1810,1811,1811,black,age.gp4,NoTr,NoTrade,NoGroup,1,0,0,0,1,0,1,0,1,0,0,1,0,1
1189,1190,1190,white,age.gp4,Tr,NoTrade,NoGroup,1,0,0,0,1,0,1,0,0,1,0,1,1,0
1190,1191,1191,white,age.gp4,Tr,NoTrade,NoGroup,1,0,0,0,1,0,1,0,1,0,0,1,1,0
